Date,Filename,Total,Additions,Deletions
2019-07-01,Diet.java,6,6,0
2019-07-01,DietDAOImplTest.java,11,10,1
2019-07-01,DietDAOImplTest.java,48,48,0
2019-07-01,UserDietTest.java,40,40,0
2019-07-01,UserDietTest.java,37,34,3
2019-07-01,UserDietTest.java,29,29,0
2019-07-01,UserDietTest.java,29,29,0
2019-07-01,CaloriesConsumedTest.java,2,1,1
2019-07-01,ProgressActivityTest.java,64,64,0
2019-07-01,AdminTest.java,24,24,0
2019-07-01,ProgressActivityTest.java,2,1,1
2019-07-01,AdminTest.java,34,34,0
2019-07-01,CaloriesConsumedTest.java,2,1,1
2019-07-01,ProgressActivityTest.java,35,35,0
2019-07-01,User.java,2,1,1
2019-07-01,userTest.java,28,26,2
2019-07-01,ProgressActivityTest.java,29,29,0
2019-07-01,CaloriesConsumedTest.java,46,46,0
2019-07-01,userTest.java,28,26,2
2019-07-01,User.java,2,1,1
2019-07-01,CaloriesConsumedTest.java,19,18,1
2019-07-01,CaloriesConsumedTest.java,29,29,0
2019-07-01,userTest.java,33,29,4
2019-07-01,DietTest.java,2,1,1
2019-07-01,DietTest.java,81,68,13
2019-07-01,DietTest.java,8,0,8
2019-07-01,DietTest.java,44,37,7
2019-07-01,userTest.java,33,29,4
2019-07-01,DietTest.java,22,21,1
2019-07-01,userTest.java,48,48,0
2019-07-01,DietTest.java,13,13,0
2019-07-01,userTest.java,8,4,4
2019-07-01,DietTest.java,59,57,2
2019-07-01,userTest.java,48,48,0
2019-07-01,DietTest.java,59,57,2
2019-07-01,DietTest.java,21,21,0
2019-07-01,DietDAOImpl.java,5,4,1
2019-07-01,DietGUI.java,3,2,1
2019-07-01,Diet.java,2,1,1
2019-07-01,LoginRegisterGUI.java,61,33,28
2019-07-01,ValidateUser.java,6,3,3
2019-07-01,LoginRegisterGUI.java,60,43,17
2019-07-01,UserDAOImpl.java,39,37,2
2019-07-01,ValidateUser.java,12,12,0
2019-07-01,Admin.java,13,10,3
2019-07-01,User.java,24,23,1
2019-07-01,ValidateUser.java,6,3,3
2019-07-01,LoginRegisterGUI.java,61,33,28
2019-07-01,BodyMeasurementsDAOImpl.java,73,38,35
2019-07-01,DailyActivitiesGUI.java,498,498,0
2019-07-01,DailyActivityDAOImpl.java,98,98,0
2019-07-01,DietDAOImpl.java,154,126,28
2019-07-01,DietGUI.java,719,429,290
2019-07-01,IBodyMeasurementsDAO.java,29,29,0
2019-07-01,LoginRegisterGUI.java,186,123,63
2019-07-01,ProgressActivityDAOImpl.java,97,97,0
2019-07-01,ProgressActivityGUI.java,418,418,0
2019-07-01,UserDAOImpl.java,185,168,17
2019-07-01,UserDietDAOImpl.java,12,3,9
2019-07-01,UserGoals.java,229,131,98
2019-07-01,WorkoutsGUI.java,104,104,0
2019-07-01,ValidateUser.java,55,55,0
2019-07-01,Admin.java,25,22,3
